id|latitud|longitud|autor|barrio|verso
709|40.4643357|-3.5858318|﻿Javier de Arribas Cámara|﻿BARAJAS|Sirenas de asfalto asaltan&lt;br&gt;blancos barcos de líneas rojas
609|40.4631357|-3.5879038|﻿Miriam Reyes|﻿BARAJAS|Cómo avanzar a la par que el paisaje
710|40.4603405|-3.5933997|﻿Chema Purón|﻿ALAMEDA DE OSUNA|Navego libre por mis pensamientos.&lt;br&gt;Que no me bajen de aquí
404|40.4585471|-3.5974921|﻿helena agbr|﻿BARAJAS|¡¡¡Tú tan fuego!!! Y yo...yo tan viento
121|40.4543184|-3.6005062|﻿Irene G Punto|﻿ALAMEDA DE OSUNA|Ser de ti. Ser de mí.
326|40.4554113|-3.5944712|﻿La chica del revés.|﻿BARAJAS|La poesía es un cruce de palabras&lt;br&gt;que te lleva a todas partes.
711|40.4466266|-3.5859553|﻿El Serrano|﻿SAN BLAS|Soy tanto tuyo que apenas soy mío
712|40.4452835|-3.5875941|﻿Vicente Monroy|﻿REJAS|El universo una vez&lt;br&gt;tuvo la misma edad que tú.
713|40.4443568|-3.5823235|﻿Pedro Oliver|﻿SAN BLAS|Qué contingencia más certera&lt;br&gt;cruzar y ser de la otra acera.
610|40.4433892|-3.5759211|﻿Cuchillo|﻿SAN BLAS|Gran parte de mi cuerpo es agua,&lt;br&gt;el resto es sed.
611|40.4731782|-3.8319566|﻿Fran Barreno|﻿EL PLANTÍO|La tierra es plana y tiene tus medidas
960|40.4721682|-3.8293053|﻿Lou Wild Morrison|﻿MONCLOA-ARAVACA|El suelo que pisamos&lt;br&gt;son las espaldas de nuestros abuelos
1089|40.4707114|-3.8254121|﻿Nerea Pallarés|﻿EL PLANTÍO|Como adolescentes alimentando los contenedores,&lt;br&gt;necesitamos que algo explote
1130|40.4689453|-3.820464|﻿Chema Lagaron|﻿EL PLANTÍO|A donde yo voy no hay lugar para corazones&lt;br&gt;dormidos para soledades enfermas
250|40.4606971|-3.7908009|﻿Aarón García|﻿ARAVACA|Planeo envejecer después de muerto
84|40.4608343|-3.784043|﻿ROY GALÁN|﻿ARAVACA|Llora como un hombre.
714|40.4607124|-3.7801599|﻿Peter Panda|﻿MONCLOA-ARAVACA|O me paras los pies&lt;br&gt;o esto se me va de las manos.
860|40.459471|-3.7792868|﻿Rodolfo Serrano|﻿ARAVACA|¿Cómo será, dios mío,&lt;br&gt;suicidarse en sus piernas?
1023|40.459091|-3.7840739|﻿Joaquim Moral Fernàndez-Juncosa|﻿MONCLOA-ARAVACA|Que el teu camí sigui llarg,&lt;br&gt;i ben aviat entenguis que la ciutat és casa.
405|40.4594435|-3.786795|﻿Magdalena Siffredi|﻿MONCLOA-ARAVACA|Siento nostalgia por todas las vidas&lt;br&gt;que nunca habré vivido
406|40.4583282|-3.7868446|﻿Teresa Ramos|﻿ARAVACA|Me encontré con el océano&lt;br&gt;en la Calle Mayor
407|40.4558725|-3.785136|﻿Kike Turrón|﻿MONCLOA-ARAVACA|Pensaste que arañando el cielo,&lt;br&gt;te podías escapa
122|40.4527968|-3.779199|﻿David Efe|﻿ARAVACA|Encuentro algo muy valiente&lt;br&gt;en la flor
715|40.4513559|-3.772232|﻿Virginia Perez RodrIguez|﻿MONCLOA-ARAVACA|¿Cuándo vas a venir otra vez por aquí?
251|40.4552094|-3.7291824|﻿Jorge J. Locane|﻿CIUDAD UNIVERSITARIA|soy ácido desoxirribonucleico
173|40.4481718|-3.7275115|﻿Samir Abu&nbsp;- Tahoun|﻿CIUDAD UNIVERSITARIA|Madurar es pasar&lt;br&gt;de las ramas a la raíces
945|40.4479084|-3.7317574|﻿Carlos Bardem|﻿CDAD. UNIVERSITARIA|Verte reír, hablarte y temblarme el alma&lt;br&gt;como el cristal inquieto de las fuentes
408|40.4457632|-3.7275893|﻿Xoel López|﻿CIUDAD UNIVERSITARIA|No sé si me abrazaste&lt;br&gt;o me engulliste
1090|40.441654|-3.7269456|﻿Ikix|﻿MONCLOA|Ironía es llamarlas calles&lt;br&gt;cuando lo que hicimos aquí llenó mi vida de ruido.
1106|40.4396903|-3.7258888|﻿Santy Pérez|﻿CIUDAD UNIVERSITARIA|Si preguntan les dices que Madrid curó cicatrices&lt;br&gt;que el tiempo no logró coser
327|40.46425|-3.7096882|﻿Floro Tomás|﻿MONCLOA-ARAVACA|Los vivos solo somos&lt;br&gt;muertos de vacaciones.
328|40.4617465|-3.7087562|﻿Patricia Romero Acero|﻿MONCLOA-ARAVACA|Todo lo que podría hacer&lt;br&gt;si hiciese todo lo que puedo
837|40.4620184|-3.7194889|﻿iago De la campa pose|﻿VALDEZARZA|No me vas a encontrar en nadie,&lt;br&gt;pero me vas a ver en todos lados
329|40.4602297|-3.7121746|﻿Marta del Río García|﻿MONCLOA-ARAVACA|mientras el futuro te sueña&lt;br&gt;estás ocurriendo
1119|40.4585052|-3.7157635|﻿Luis Eduardo Aute|﻿BELLASVISTAS|Por mí que reviente el planeta en confeti esta noche.&lt;br&gt;Quiero bailar un slow with you tonight
716|40.4570298|-3.7096131|﻿Cocoliso Madrid|﻿TETUÁN|Corremos porque perseguimos sueños
717|40.4564399|-3.7123422|﻿Amaral|﻿FRANCOS RODRIGUEZ|Si tus ojos son un faro, has peinado&lt;br&gt;el horizonte solo con mirar
1091|40.4525009|-3.7111957|﻿Pablo Quirós de Andrés|﻿TETUÁN|Madrid, donde los gatos se beben las noches&lt;br&gt;y duermen al sol
409|40.4508986|-3.7109757|﻿Búho|﻿MONCLOA-ARAVACA|Primeros pasos de una nueva etapa
202|40.4469379|-3.7079193|﻿Alfredo Domeño|﻿CUATRO CAMINOS|Si alguna vez no fuiste un nudo,&lt;br&gt;jamás pudiste ser un lazo.
252|40.4469052|-3.7107744|﻿Tuga|﻿MONCLOA-ARAVACA|Sigue sus pasos, deja tus huellas
109|40.4457825|-3.7150767|﻿Carlos Ussía Bescós|﻿CHAMBERÍ|Contigo&lt;br&gt;el tiempo se pasa molando
718|40.4466398|-3.7179359|﻿Manuela Vellés|﻿METROPOLITANO|Tal vez si subo la cuesta&lt;br&gt;la baje cantando
985|40.4585073|-3.6905158|﻿Josele Santiago|﻿CUZCO|Los ojos de la gente probablemente sigan ahí.&lt;br&gt;Aproximadamente a razón de un par por nariz
253|40.4561215|-3.6922297|﻿Chilo Rivero|﻿TETUÁN|Hay que echar más pena al fuego
612|40.4578828|-3.694657|﻿IGOR PASKUAL|﻿TETUÁN|El aroma de un verbo al dente&lt;br&gt; y el sabor de un adverbio crujiente
1064|40.456746|-3.6978865|﻿Macamen Alonso.|﻿TETUÁN|Os adornos efémeros agachan unha trampa.&lt;br&gt;A beleza distrae.
410|40.4577032|-3.7014806|﻿Mar Domínguez|﻿TETUÁN|He aprendido del silencio lo que&lt;br&gt;nunca pudo enseñarme la palabra
912|40.4563073|-3.7049889|﻿marta abad molina|﻿TETUÁN|Aquí abajo no encontrarás la respuesta.
411|40.4566848|-3.7066411|﻿MORGAN|﻿TETUÁN|Tienes algo dentro, yo lo he visto&lt;br&gt;brillar, pero corres y corres…
1054|40.4551521|-3.702532|﻿javierlópex|﻿TETUÁN|Los pasos que nos dictaron&lt;br&gt;nunca fueron nuestros
330|40.4542444|-3.7030745|﻿Paula Bozalongo|﻿BRAVO MURILLO|No hay mujeres sin luz&lt;br&gt;ni casas sin ventanas
898|40.4544398|-3.6908993|﻿Maribel Andrés Llamero|﻿CASTELLANA|Alejados del mundo natural&lt;br&gt;todo en la Civilización es jungla ahora.
254|40.4519805|-3.691527|﻿Maribel Tena García|﻿AZCA (C)|En ocasiones lo más salvaje&lt;br&gt;es la ternura.
255|40.4525959|-3.6969597|﻿Carlos Salas Ruiz|﻿TETUÁN|Necesitamos los besos,&lt;br&gt;para aprender a medir las distancias
1024|40.4525601|-3.6995172|﻿Mariano Peyrou|﻿CUATRO CAMINOS|A veces parecía que podríamos satisfacer&lt;br&gt;los deseos contradictorios.
971|40.4527713|-3.7032308|﻿Rafael Saravia|﻿BELLASVISTAS|Comprender la quietud, cosechar falampos.&lt;br&gt;Ser maíz en tierra de orquídeas.
1007|40.450868|-3.6949481|﻿Inma Chacón|﻿CUATRO CAMINOS|No puede reparase con las manos&lt;br&gt;una tela de araña. No hay dedos tan exquisitos
139|40.4510773|-3.6980072|﻿Beatriz Fernández Alonso|﻿TETUÁN|Me encanta mirarte de remojo.
899|40.4492321|-3.6914665|﻿Miguel Ríos|﻿AZCA|Dicen que el blues es un estado mental
157|40.4492469|-3.6954208|﻿Chantal Maillard|﻿CUATRO CAMINOS|Que toda frontera sea&lt;br&gt;un paso de cebra
188|40.4495087|-3.6966607|﻿Bachi|﻿TETUÁN|La cobardía se mide en ojalases..
1008|40.450265|-3.7033702|﻿Diego Doncel|﻿TETUÁN|La política tiene colgado el cartel de rebajas
1148|40.4464592|-3.6915565|﻿Sharif|﻿NUEVOS MINISTERIOS|Lo bueno del silencio es que no miente,&lt;br&gt;lo malo de las palabras es que a veces dicen la verdad
412|40.4465766|-3.6958037|﻿EmbajadorasMX|﻿TETUÁN|Si te vas que sea por más tequila ...&lt;br&gt;Si te quedas que sea para toda la vida
922|40.4464735|-3.6988306|﻿Nuria Gómez de la Cal|﻿CUATRO CAMINOS|Quise ser Quijote de quimeras y me quedé&lt;br&gt;quieta en el quicio de una queja.
256|40.4474716|-3.7040019|﻿Susi Corrales \|﻿TETUÁN|Solo a través de tus propios pasos&lt;br&gt;conocerás el mundo.
900|40.445757|-3.7079957|﻿La Mari|﻿VALLEHERMOSO|No vale la pena andar por andar&lt;br&gt;que es mejor caminar pa` ir creciendo
1074|40.4441159|-3.7100502|﻿Nerea Pallarés|﻿VALLEHERMOSO|El aire está tan detenido que observar las ruinas&lt;br&gt;es contemplar su postal
1025|40.4452795|-3.7030765|﻿Alba Gaia|﻿CHAMBERÍ|Dale alas a un pensamiento y saldrás volando.
257|40.445016|-3.7040905|﻿Félix Valdivieso|﻿CUATRO CAMINOS|¡¡¡No hay quien dé con su destino!!!
861|40.4432311|-3.7042138|﻿Patricia Hontanar|﻿CHAMBERÍ|No quiero un nosotros si no es contigo
413|40.4416132|-3.6941475|﻿Carlos Sadness|﻿NUEVOS MINISTERIOS|Demasiado tiempo sin verte&lt;br&gt;y demasiado verte sin tiempo
140|40.4428819|-3.6949722|﻿Alejandro Priego|﻿CHAMBERÍ|Te quiero pero no es para tanto,&lt;br&gt;es para siempre
913|40.4419541|-3.6989151|﻿PALOMA BLANCO GARCÍA|﻿CHAMBERÍ|Cruza con cuidado&lt;br&gt;y disfruta del otro lado.
923|40.4420776|-3.7015906|﻿Enrique Falcón|﻿RÍOS ROSAS|Andar así de pronto:&lt;br&gt;hombre por fin, de sangre y huecos.
203|40.4420925|-3.7049842|﻿Laura Pugno|﻿VALLEHERMOSO|Sotto i tuoi piedi la terra splende
720|40.4406517|-3.7084194|﻿Victoria Zárate|﻿VALLEHERMOSO|El terciopelo gris de la carretera&lt;br&gt;se ondulaba a nuestro paso
721|40.440021|-3.7104285|﻿Mª Ángeles Martínez Garrido|﻿CHAMBERÍ|Te escribo desde los cielos,&lt;br&gt;unos versos en el suelo.
924|40.4388461|-3.7129336|﻿Paula Bozalongo|﻿GAZTAMBIDE|Para vivir en círculos&lt;br&gt;vuelve a ser necesaria la palabra sentido
925|40.4392381|-3.7153435|﻿Irene X|﻿GAZTAMBIDE|Somos la generación que cruza en rojo&lt;br&gt;sin mirar, pero le da miedo enamorarse
69|40.4390411|-3.7181748|﻿Sara Landeta|﻿MONCLOA|La vida es de los valientes
722|40.4372426|-3.7237296|﻿Aroa Urbano Rodríguez|﻿MONCLOA-ARAVACA|No te empeñes en cortar tu tronco,&lt;br&gt;calzas unas ramas muy bonitas
414|40.4556847|-3.6899968|﻿Aida FM|﻿CHAMARTÍN|La felicidad es y está, también,&lt;br&gt;en días nublados
723|40.4572072|-3.6771637|﻿Paloma Camacho Arístegui|﻿COLOMBIA|No es tu adiós ruptura,&lt;br&gt;no es olvido tu adiós.
174|40.4555725|-3.6821688|﻿Oier lantzi|﻿CHAMARTÍN|Helmuga baino, ibildidea nahiago
1026|40.4557032|-3.686833|﻿Juan Merallo Grande|﻿CHAMARTÍN|En este precioso lugar&lt;br&gt;secuestraste mi tristeza, chica de la bicicleta
1092|40.452166|-3.6854061|﻿jorge m molinero|﻿EL VISO|Arrasé un campo de margaritas&lt;br&gt;porque sabían del amor más que yo.
1100|40.4519456|-3.689746|﻿539.paper.st|﻿CHAMARTÍN|El tiempo habla despacio, pero se le entiende muy bien.
1027|40.4497557|-3.6879167|﻿LEON BENAVENTE|﻿EL VISO|Contaré hasta 3 y si en ese momento&lt;br&gt;no hemos parado, nada nos va a detener. 1, 2
158|40.454696|-3.6715492|﻿116|﻿CHAMARTÍN|Mi color favorito es verte
415|40.4551546|-3.6740343|﻿Raquel Lanseros|﻿HISPANOAMÉRICA|No hay verdad más profunda&lt;br&gt;que la vida
613|40.4547592|-3.6778101|﻿Pepe Pulido|﻿CHAMARTÍN|Y de la noche a la mañana,&lt;br&gt;las banderas no me dejaron verte más.
258|40.4529408|-3.680326|﻿LUIS AGUILAR|﻿HISPANOAMÉRICA|Podremos los dos&lt;br&gt;contra cualquier invierno
416|40.4524723|-3.66526|﻿Alba Alhambra Sánchez|﻿CHAMARTÍN|La poesía no es mi vida,&lt;br&gt;es mi forma de escapar de ella.
189|40.4524738|-3.6673705|﻿Defreds|﻿HISPANOAMÉRICA|El mundo que hable, tú,&lt;br&gt;mientras, quiérete
724|40.4516151|-3.6750582|﻿Cristina Bravo|﻿CHAMARTÍN|Madrid te quiere,&lt;br&gt;pero no tanto como yo.
259|40.4517415|-3.6773114|﻿Raquel F. Menéndez|﻿HISPANOAMÉRICA|Lo que s\'herieda ye\'l picu&lt;br&gt;d\'un páxaru nel corazón
1065|40.451364|-3.6814768|﻿Miguel CM|﻿CHAMARTÍN|Dime qué no puedo hacer y lo haré gracias a ti.
725|40.4501139|-3.6823089|﻿India Toctli|﻿CONCHA ESPINA|Ahora avanzo despacio y en silencio,&lt;br&gt;con pájaros de tierra a mis espaldas
260|40.4486932|-3.6831637|﻿Jose Antonio Canelas pastor|﻿CHAMARTÍN|Si caminas lejos camina acompañado
417|40.4512885|-3.6676446|﻿Rafa Pérez Herrero|﻿CHAMARTÍN|A veces la poesía la escriben los ojos.
331|40.4489494|-3.6725242|﻿El Kanka|﻿PROSPERIDAD|Yo me vuelvo ateo, dinero,&lt;br&gt;ya no te rezo
141|40.4493535|-3.6741744|﻿Señora Draper|﻿CHAMARTÍN|Lo que no te dije me persigue.
1120|40.4484923|-3.678136|﻿ÁLEX PRADA|﻿EL VISO|CUANDO TUVE EL UNIVERSO ENTRE MIS MANOS&lt;br&gt;SE ME ANTOJÓ LA MOTA DE POLVO
261|40.4475491|-3.6806077|﻿Ana Benítez Tirado|﻿CHAMARTÍN|Tus ojos color ganas.
726|40.4456896|-3.6854947|﻿Varu|﻿CHAMARTÍN|Tu sonrisa es mi sonrisa
993|40.4431901|-3.6881984|﻿Óscar Aguado|﻿REPÚBLICA ARGENTINA|Como un niño que se pierde en un centro&lt;br&gt;comercial y vuelve vestido de Superhéroe
1028|40.4437086|-3.6918421|﻿TFR|﻿CHAMBERÍ|Segundos eternos y horas efímeras a tu lado
862|40.4412948|-3.6912387|﻿Aldara Filgueiras|﻿CHAMARTÍN|Que aparezcas sin avisar&lt;br&gt;y me tiemblen las excusas en tu lengua
1093|40.4443975|-3.6785638|﻿Fraskito|﻿PRÍNCIPE DE VERGARA|Castigo tiene una nota que no suena&lt;br&gt;y el corazón la mantiene
418|40.4421522|-3.682834|﻿Bitoledo|﻿CHAMARTÍN|Sé que puedo si tú me lo dices
1029|40.442194|-3.6857923|﻿María Eloy-García|﻿EL VISO|Te cedo el paso. Te cedo el peso. Te cedo el piso&lt;br&gt;Te cedo el poso. Y te cedo el pulso
972|40.4394157|-3.6830526|﻿Sistema de Monos|﻿CHAMARTÍN|Soy reacio a la falta de espacio
980|40.4395698|-3.6862162|﻿María Ángeles Maeso Arribas|﻿EL VISO|La noche miró de frente al mes de mayo&lt;br&gt;y la ciudad puso su cielo de primera.
204|40.4503823|-3.6650469|﻿DoloresQuebranto|﻿CHAMARTÍN|Sáltame como si fuera tu destino.
1030|40.4482391|-3.6679771|﻿Jesús Ruiz Mantilla|﻿ALFONSO XIII|El ser humano debe morir: no ha aprendido&lt;br&gt;a enlazar el final con el principio.
973|40.4471262|-3.6695343|﻿Andrés González Montero|﻿CHAMARTÍN|La distancia entre tú y yo&lt;br&gt;es de una simple letra.
262|40.4456346|-3.6716572|﻿Franz Frichard|﻿PROSPERIDAD|Nací para vivir una vida,&lt;br&gt;pero no para coincidir con ella
727|40.4448222|-3.6732504|﻿María Gz.|﻿CHAMARTÍN|Madrid a tus pies y yo entre tus brazos.
614|40.4438954|-3.674629|﻿Kiko Veneno|﻿PROSPERIDAD|Si tu no te das cuenta de lo que vale&lt;br&gt;el mundo es una tontería
159|40.442928|-3.6758535|﻿Soraya Morán Enríquez|﻿CHAMARTÍN|¿De qué sirve pisar el camino&lt;br&gt;si no sientes tus pisadas?
961|40.4417959|-3.6782192|﻿ Sor Kampana|﻿PROSPERIDAD|Cuando creo que no existo aparece&lt;br&gt;mi vacío y me sonríe lleno de mí mismo.
263|40.4407212|-3.6801598|﻿Ana Castillo Manzano|﻿CHAMARTÍN|La gente me hace creer en la gente.
838|40.4385083|-3.6788938|﻿gregorio apesteguía|﻿AVENIDA DE AMÉRICA|Iremos por la vida sin tiestos,&lt;br&gt;seremos otras flores silvestres
419|40.446304|-3.6669365|﻿José Antonio Jaras Blázquez|﻿CHAMARTÍN|El vaho de tu sonrisa quema el aire
420|40.4442986|-3.6670599|﻿Mar Abad|﻿PROSPERIDAD|Al leer la noticia, de la emoción,&lt;br&gt;se desmayó el wifi
728|40.4407477|-3.6725517|﻿Rubén J. Triguero|﻿CHAMARTÍN|A veces la noche, a veces la luna,&lt;br&gt;a veces nosotros, y a veces la vida.
729|40.4400434|-3.6741489|﻿Silvi Orión|﻿CARTAGENA|Tu libertad me hace&lt;br&gt;pensar a lo grande
615|40.4439506|-3.65466|﻿losextremosdev|﻿CIUDAD LINEAL|Amar es encajar cabeza, ojos y tripa&lt;br&gt;en el mismo corazón.
117|40.4409296|-3.6566566|﻿Mario Tascón|﻿CIUDAD LINEAL|Bajo el asfalto, las flores
616|40.4427789|-3.653504|﻿Rambi|﻿CIUDAD LINEAL|Ni el calabacín ni el pimiento&lt;br&gt;superan el amor que por ti siento.
205|40.4433381|-3.6522393|﻿Enrique Bolaños|﻿CIUDAD LINEAL|seguir ardiendo hoy&lt;br&gt;despertar quizás mañana
926|40.4429829|-3.6468949|﻿Carlos Bueno Vera|﻿PROSPERIDAD|llegamos a un punto en el que&lt;br&gt;estábamos perdidos en la búsqueda
617|40.4406661|-3.6497622|﻿elanVerso|﻿CIUDAD LINEAL|Uno siempre sabe&lt;br&gt;cuando algo es para siempre.
421|40.4391198|-3.6473792|﻿BUNBURY|﻿QUINTANA|Qué ruido hace un hombre&lt;br&gt;que se quiebra en soledad
264|40.4402889|-3.643903|﻿Félix López|﻿CIUDAD LINEAL|No sueñes mañana&lt;br&gt;Lo que se cumple hoy.
914|40.4366321|-3.6496644|﻿Ariel Rot|﻿LA CONCEPCIÓN|En los últimos cien metros&lt;br&gt;todo se decide
839|40.4349816|-3.652773|﻿Sr. Lobo|﻿CIUDAD LINEAL|Quien vive con prisa, pierde el tiempo.
618|40.4335515|-3.6571088|﻿Santiago Auserón|﻿QUINTANA|Persiguiendo un enigma&lt;br&gt;al compás de las horas
265|40.4315325|-3.6590694|﻿maximiano revilla vega|﻿CIUDAD LINEAL|La calle es como el verso&lt;br&gt;impredecible
946|40.431757|-3.6574333|﻿Alejandro Tarantino|﻿QUINTANA|Espantos que hielan las certezas del lazo&lt;br&gt;entre el sueño vano y la fascinación
190|40.4321275|-3.6557516|﻿Robe Iniesta|﻿EL CARMEN|Al camino recto por&lt;br&gt;el más torcido, vengo derecho
994|40.4323592|-3.6531016|﻿Alfredo Piquer|﻿QUINTANA|Yo el mar ensimismado, vertical, descubierto,&lt;br&gt;ante ti, dentro de ti, contigo.
1080|40.4335708|-3.6470653|﻿Arantxa Oteo|﻿QUINTANA|Soy la mujer de colores y no voy a consentir&lt;br&gt;que nadie me vuelva gris.
934|40.4350372|-3.6440129|﻿Carmen O Donnell|﻿CIUDAD LINEAL|Que mis caminos se crucen con tus pasos
619|40.4362352|-3.6418015|﻿BellidoAle|﻿SAN BLAS|No me esquives por rincones&lt;br&gt;que las paredes se alargan
422|40.4474022|-3.6498856|﻿Rapsusklei|﻿ARTURO SORIA|Yo suelo morir&lt;br&gt;sesenta veces por minuto
85|40.444914|-3.6461212|﻿delgaducho|﻿CIUDAD LINEAL|Sin ti la eternidad habita&lt;br&gt;en un reloj de arena
123|40.4441914|-3.6439607|﻿CARLOS BRUNO CASTAÑEDA|﻿ARTURO SORIA|guardo para ti el amargo&lt;br&gt;secreto que olvidé en mí
423|40.4414398|-3.6409297|﻿Milano Dantés|﻿CIUDAD LINEAL|Con los pies en el suelo&lt;br&gt;jamás hubiéramos pisado la luna
424|40.4486433|-3.6476325|﻿Begoña Abad de la Parte|﻿CIUDAD LINEAL|Me gusta la brevedad, me dijo,&lt;br&gt;sólo te amaré lo que dure la vida.
206|40.4460775|-3.6430285|﻿Mª Carmen Montiel Molina|﻿CIUDAD LINEAL|Y aunque cambien de canción&lt;br&gt;bailaremos siempre juntos
207|40.442594|-3.6384702|﻿Julia Navarro|﻿SALVADOR|Procura que las sirenas&lt;br&gt;no te engañen
620|40.4477717|-3.6253595|﻿Iwes Mendieta|﻿SAN BLAS|Se avecina tormenta,&lt;br&gt;no cojas paraguas
1094|40.4378366|-3.638387|﻿Sharif|﻿CIUDAD LINEAL|Ella buscaba un cuerpo para huir del frío, yo buscaba un cuerpo para huir del mío
425|40.4395295|-3.6316232|﻿Rachel|﻿SAN BLAS|Píseme despacio que tengo risas
1031|40.4405191|-3.6279385|﻿Viera3|﻿SAN BLAS|Todo lo que no sea luchado, ya está perdido
621|40.4413642|-3.6255715|﻿Marwan|﻿SUANCES|Sé que mi próxima cicatriz&lt;br&gt;llevará tu nombre
730|40.4435269|-3.6169347|﻿Pedro Andreu|﻿SAN BLAS|Hoy vamos a sacar a bailar a la vida&lt;br&gt;hasta que pierda los zapatos.
954|40.4465306|-3.6122864|﻿Marlango|﻿CANILLEJAS|Madness is the maze I will build for you&lt;br&gt;\'Til you loose my trace
622|40.447788|-3.610374|﻿Lidia Rebel|﻿SAN BLAS|No te lo pierdas: mira hacia arriba.
175|40.4487331|-3.6089363|﻿Charlie HB|﻿CANILLEJAS|Contemplo las huellas&lt;br&gt;imborrables que dejaste en mí
208|40.4295733|-3.6547767|﻿Alicia Louzao|﻿CIUDAD LINEAL|Aproxímate con cuidado&lt;br&gt;debajo de esta piel estoy latiendo
86|40.4292048|-3.6518477|﻿Iñigo Ruiz Pérez|﻿CIUDAD LINEAL|Y de tanto buscar, se perdió
623|40.4286067|-3.6488797|﻿Fraskito|﻿LA ELIPA|Amor, de ti&lt;br&gt;ya no me queda ni el rencor
426|40.4291068|-3.6466602|﻿Roberto Goya|﻿CIUDAD LINEAL|Los pies escriben un camino&lt;br&gt;que la mano convierte en historia
624|40.4308383|-3.6451085|﻿Isabel Morales Trillo|﻿CIUDAD LINEAL|Arropada, leve y fugaz,&lt;br&gt;detiene su destino la mariposa.
947|40.4292937|-3.644017|﻿Amaral|﻿VENTAS|Quiero vivir, quiero gritar,&lt;br&gt;quiero sentir el universo sobre mí
731|40.4301358|-3.6411819|﻿Ícaro Carrillo|﻿CIUDAD LINEAL|El viento silbando entre los pies&lt;br&gt;arrastra el tropiezo lejos del camino
901|40.4308321|-3.6384863|﻿Luis Miguel Madrid|﻿PUEBLO NUEVO|Miro al suelo y me retracto de esta&lt;br&gt;manía tonta de no tenerte a mi lado
863|40.4319039|-3.6366704|﻿Voltraire|﻿CIUDAD LINEAL|Aún existen amores&lt;br&gt;más duraderos que este asfalto
1032|40.432791|-3.6345139|﻿Inma Luna|﻿SAN BLAS|Me paso la vida derribando puertas&lt;br&gt;completamente abiertas
1033|40.4358687|-3.6367536|﻿Poetaimperfecta|﻿CIUDAD LINEAL|El mar de ilusiones aguarda,&lt;br&gt;los granos de arena se acaban, lánzate ya
266|40.4347448|-3.6357986|﻿Rosse|﻿SAN BLAS|No hay mal que mil besos dure
948|40.4339986|-3.6322527|﻿Zahara|﻿SIMANCAS|A menudo las canciones más bonitas&lt;br&gt;hablan de quien menos lo merece
732|40.4374581|-3.6279022|﻿Abpliego|﻿SAN BLAS|Llegó la soledad para hacernos bailar
142|40.4381623|-3.6242839|﻿Pablo Alborán|﻿SIMANCAS|Del fracaso y desconcierto&lt;br&gt;a la calle del silencio
427|40.4391171|-3.6220007|﻿Laura García de Lucas|﻿SAN BLAS|Se escapa la ciudad&lt;br&gt;por el canto de los semáforos
428|40.4411142|-3.6153066|﻿Ricardo de la Hoz|﻿TORRE ARIAS|En un lugar donde el viento&lt;br&gt;llamase su nombre
625|40.4438291|-3.6097544|﻿Marcos Gallo|﻿SAN BLAS|Somos dos llamas contra el aire&lt;br&gt;aprendiendo cómo bailarse.
60|40.4384777|-3.6173813|﻿GUS|﻿CANILLEJAS|En clave de Sol,&lt;br&gt;punteo tu diéresis
160|40.4362626|-3.6205074|﻿Pau|﻿SAN BLAS|Si luchas puedes perder,&lt;br&gt;Si no luchas estás perdido
974|40.4345437|-3.6227176|﻿Alejandro Pérez-Paredes|﻿SIMANCAS|jardín olivos sexo orilla cigarrillos&lt;br&gt;hijos socialdemocracia altramuces
429|40.4330861|-3.6253595|﻿Maite Moreno|﻿SAN BLAS|Me haces cosquillas en el cerebro
430|40.4312464|-3.629863|﻿Patricia Figuero Correa|﻿SIMANCAS|No tengo nada con qué sostenerme&lt;br&gt;salvo la belleza del mundo
267|40.4292601|-3.631593|﻿Somorro|﻿SAN BLAS|Con el corazón no se juega se ama.
733|40.4292212|-3.6345971|﻿Pilar Martín Gila|﻿GARCÍA NOBLEJAS|Es del alma todo el paisaje
209|40.427162|-3.658002|﻿Raul Alvarez Valera|﻿CIUDAD LINEAL|Con la suerte en los talones
734|40.4250763|-3.6577016|﻿Albatros|﻿CIUDAD LINEAL|del rastro al cielo&lt;br&gt;libres ,seguras y madrileñas
431|40.4226404|-3.6559125|﻿Holden Centeno|﻿LA ELIPA|Catarsis es entender de alguien&lt;br&gt;algo que nadie entendería.
626|40.4243496|-3.6539976|﻿Pabls Panda|﻿CIUDAD LINEAL|Tú tan tormenta&lt;br&gt;y yo tan de bailar bajo la lluvia.
986|40.4266424|-3.6505534|﻿Pablo Javier Pérez López|﻿LA ELIPA|Un ciego se tropieza conmigo.&lt;br&gt;Yo soy ese ciego cuando escribo con tus ojos.
735|40.4275511|-3.6477988|﻿diegofresc|﻿CIUDAD LINEAL|Baldosas que a su paso&lt;br&gt;se vuelven teclas de piano
1009|40.4236726|-3.6395471|﻿Alejandro Tarantino|﻿LA ALMUDENA|Queda de ti un vestido de aguas a la deriva,&lt;br&gt;queda de ti tu nombre que no digo
1066|40.4232571|-3.6354312|﻿elnaveiras|﻿AMPOSTA|ellos y ellas no deberían encontrar fronteras &lt;br&gt;tú y yo no deberíamos crearlas
432|40.4259931|-3.6295759|﻿Sara|﻿CIUDAD LINEAL|Me pediste tiempo y rompí mi reloj.
949|40.4240738|-3.6278379|﻿Abel Guisado Santos|﻿AMPOSTA|No es la llama&lt;br&gt;quien ve la luz,&lt;br&gt;es la ceniza.
